utt_id,spk_id,demog,gender,speaking_style,duration,num_samples,filepath,transcription
N000161-fn000377-111.3507-113.7199,N000161,DT,m,read,['2.369188'],['37907'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-111.3507-113.7199.wav'],controleren of alle kinderen naar school gaan
N000161-fn000377-113.7199-115.9737,N000161,DT,m,read,['2.253813'],['36061'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-113.7199-115.9737.wav'],de gemeente houdt de stad schoon en zorgt voor
N000161-fn000377-115.9737-117.5650,N000161,DT,m,read,['1.591313'],['25461'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-115.9737-117.5650.wav'],goeie straten en fietspaden
N000161-fn000377-118.1005-120.5068,N000161,DT,m,read,['2.406312'],['38500'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-118.1005-120.5068.wav'],ook zorgt de gemeente voor de bomen en de parken
N000161-fn000377-120.5068-123.1944,N000161,DT,m,read,['2.687562'],['43002'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-120.5068-123.1944.wav'],het is belangrijk dat er voldoende groen is in de stad
N000161-fn000377-127.1719-129.4268,N000161,DT,m,read,['2.254937'],['36078'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-127.1719-129.4268.wav'],voor veel dingen moet je in nederland naar een balie
N000161-fn000377-129.4268-131.1181,N000161,DT,m,read,['1.691313'],['27061'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-129.4268-131.1181.wav'],bijvoorbeeld naar het gemeentetehuis
N000161-fn000377-131.1181-133.6746,N000161,DT,m,read,['2.5565'],['40904'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-131.1181-133.6746.wav'],de bank of naar het postkantoor
N000161-fn000377-133.6746-135.5132,N000161,DT,m,read,['1.838562'],['29418'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-133.6746-135.5132.wav'],meestal zijn er al meer mensen en moet je
N000161-fn000377-135.5132-136.9048,N000161,DT,m,read,['1.391625'],['22265'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-135.5132-136.9048.wav'],wachten tot je aan de beurt bent
N000161-fn000377-137.5489-139.1598,N000161,DT,m,read,['1.610937'],['25774'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-137.5489-139.1598.wav'],je kunt niet even iets anders gaan doen
N000161-fn000377-139.1598-140.6674,N000161,DT,m,read,['1.507563'],['24122'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-139.1598-140.6674.wav'],want dan ben je je plaats kwijt
N000161-fn000377-146.1919-148.6829,N000161,DT,m,read,['2.491'],['39856'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-146.1919-148.6829.wav'],soms je kun je nummertjes trekken uit een apparaat
N000161-fn000377-148.6829-150.2824,N000161,DT,m,read,['1.5995'],['25592'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-148.6829-150.2824.wav'],en kun je bij de balie
N000161-fn000377-151.9605-154.0319,N000161,DT,m,read,['2.071375'],['33142'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-151.9605-154.0319.wav'],vragen wat er aan de hand is
N000161-fn000377-154.0319-156.4816,N000161,DT,m,read,['2.44975'],['39195'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-154.0319-156.4816.wav'],als het nog erg lang duurt voor jouw nummer aan de
N000161-fn000377-156.4816-158.9140,N000161,DT,m,read,['2.432375'],['38919'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-156.4816-158.9140.wav'],beurt is kun je wel even een boodschap gaan doen
N000161-fn000377-158.9140-161.2476,N000161,DT,m,read,['2.333625'],['37337'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-158.9140-161.2476.wav'],maar niet te lang want als jouw nummer geweest is
N000161-fn000377-16.8055-19.4144,N000161,DT,m,read,['2.608875'],['41742'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-16.8055-19.4144.wav'],veel nederlanders vieren elk jaar hun verjaardag
N000161-fn000377-161.2476-162.6373,N000161,DT,m,read,['1.389688'],['22235'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-161.2476-162.6373.wav'],moet je weer een nieuw nummer trekken
N000161-fn000377-162.6373-164.4254,N000161,DT,m,read,['1.788062'],['28610'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-162.6373-164.4254.wav'],er staat een uh knopje van
N000161-fn000377-164.4254-167.1523,N000161,DT,m,read,['2.726938'],['43630'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-164.4254-167.1523.wav'],spatiebalk en nou kan ik niet lezen wat er in de zin staat
N000161-fn000377-172.2522-174.8531,N000161,DT,m,read,['2.600938'],['41614'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-172.2522-174.8531.wav'],het nederlands heeft een apart woord voor gezin
N000161-fn000377-174.8531-177.4490,N000161,DT,m,read,['2.595875'],['41535'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-174.8531-177.4490.wav'],een gezin bestaat uit ouders en kinderen
N000161-fn000377-177.4490-180.3201,N000161,DT,m,read,['2.871125'],['45937'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-177.4490-180.3201.wav'],ze wonen bijna altijd apart van de rest van de familie
N000161-fn000377-180.3201-182.0295,N000161,DT,m,read,['1.709375'],['27351'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-180.3201-182.0295.wav'],de familie is veel groter
N000161-fn000377-182.0295-184.6778,N000161,DT,m,read,['2.648313'],['42372'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-182.0295-184.6778.wav'],opa's oma's tantes ooms negen
N000161-fn000377-184.6778-186.4739,N000161,DT,m,read,['1.796062'],['28738'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-184.6778-186.4739.wav'],neven en nichten
N000161-fn000377-186.4739-188.1655,N000161,DT,m,read,['1.691625'],['27066'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-186.4739-188.1655.wav'],in nederland zijn vooral de relaties
N000161-fn000377-188.1655-189.5844,N000161,DT,m,read,['1.418875'],['22702'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-188.1655-189.5844.wav'],binnen het gezin belangrijk
N000161-fn000377-19.4144-20.4501,N000161,DT,m,read,['1.03575'],['16571'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-19.4144-20.4501.wav'],en hun trouwdag
N000161-fn000377-194.5549-196.4428,N000161,DT,m,read,['1.887938'],['30206'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-194.5549-196.4428.wav'],nederlanders praten veel over 't weer
N000161-fn000377-196.4428-198.0554,N000161,DT,m,read,['1.612563'],['25802'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-196.4428-198.0554.wav'],omdat het weer vaak verandert
N000161-fn000377-198.0554-199.9352,N000161,DT,m,read,['1.879812'],['30077'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-198.0554-199.9352.wav'],en het niet altijd zeker is
N000161-fn000377-199.9352-201.5216,N000161,DT,m,read,['1.586437'],['25382'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-199.9352-201.5216.wav'],wat voor weer het is in de lente
N000161-fn000377-20.4501-23.7459,N000161,DT,m,read,['3.29575'],['52733'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-20.4501-23.7459.wav'],een verjaardag vieren ze meestal thuis met het gezin
N000161-fn000377-201.5216-202.9637,N000161,DT,m,read,['1.442062'],['23074'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-201.5216-202.9637.wav'],zomer herfst of winter
N000161-fn000377-203.8683-205.5071,N000161,DT,m,read,['1.638813'],['26221'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-203.8683-205.5071.wav'],er zijn veel uitdrukkingen die
N000161-fn000377-205.5071-207.8801,N000161,DT,m,read,['2.373'],['37968'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-205.5071-207.8801.wav'],met het vaak onzekere weer te maken hebben
N000161-fn000377-207.8801-209.7209,N000161,DT,m,read,['1.84075'],['29453'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-207.8801-209.7209.wav'],bijvoorbeeld het kan vriezen
N000161-fn000377-209.7209-211.0465,N000161,DT,m,read,['1.325625'],['21210'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-209.7209-211.0465.wav'],en het kan dooien
N000161-fn000377-211.0465-213.2709,N000161,DT,m,read,['2.224375'],['35590'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-211.0465-213.2709.wav'],dat betekent dat je nog niet weet hoe iets zal gaan
N000161-fn000377-216.7174-218.7643,N000161,DT,m,read,['2.046937'],['32750'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-216.7174-218.7643.wav'],gedichten gaan vaak over liefde
N000161-fn000377-218.7643-221.6104,N000161,DT,m,read,['2.846062'],['45538'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-218.7643-221.6104.wav'],dichters vertellen graag over hun geliefde
N000161-fn000377-221.6104-223.4371,N000161,DT,m,read,['1.82675'],['29227'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-221.6104-223.4371.wav'],een dichter kan in weinig woorden z'n
N000161-fn000377-223.4371-226.0063,N000161,DT,m,read,['2.569187'],['41107'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-223.4371-226.0063.wav'],gevoel uitdrukken of een idee of iets grappigs
N000161-fn000377-226.9561-228.6808,N000161,DT,m,read,['1.724687'],['27595'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-226.9561-228.6808.wav'],liedjes lijken vaak op gedichten
N000161-fn000377-228.6808-231.4520,N000161,DT,m,read,['2.771188'],['44340'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-228.6808-231.4520.wav'],de vorm is hetzelfde en ze gaan ook vaak over de liefde
N000161-fn000377-23.7459-26.1844,N000161,DT,m,read,['2.4385'],['39016'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-23.7459-26.1844.wav'],met een paar vrienden of met familie
N000161-fn000377-231.8317-234.6778,N000161,DT,m,read,['2.846125'],['45537'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-231.8317-234.6778.wav'],in liedjes gaat het natuurlijk om meer dan alleen de woorden
N000161-fn000377-234.6778-236.7467,N000161,DT,m,read,['2.068875'],['33103'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-234.6778-236.7467.wav'],muziek en de stem van de zanger zijn net
N000161-fn000377-236.7467-238.1011,N000161,DT,m,read,['1.354437'],['21670'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-236.7467-238.1011.wav'],zo belangrijk als de tekst
N000161-fn000377-241.4952-243.6445,N000161,DT,m,read,['2.149312'],['34389'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-241.4952-243.6445.wav'],onrijpe pruimen zijn hard en zuur
N000161-fn000377-243.6445-245.1073,N000161,DT,m,read,['1.462813'],['23404'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-243.6445-245.1073.wav'],de bus komt er zo aan
N000161-fn000377-245.1073-247.1698,N000161,DT,m,read,['2.0625'],['33000'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-245.1073-247.1698.wav'],moet je nog veel slingers ophangen
N000161-fn000377-247.1698-249.1311,N000161,DT,m,read,['1.961313'],['31381'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-247.1698-249.1311.wav'],ik vind appelsap niet lekker
N000161-fn000377-249.1311-251.4959,N000161,DT,m,read,['2.36475'],['37837'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-249.1311-251.4959.wav'],er zit al een flinke deuk in je nieuwe auto
N000161-fn000377-255.0426-257.5323,N000161,DT,m,read,['2.489687'],['39835'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-255.0426-257.5323.wav'],op een druk station moet je op je bagage letten
N000161-fn000377-257.9604-260.4184,N000161,DT,m,read,['2.458'],['39328'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-257.9604-260.4184.wav'],ik draag een oranje trui met lange mouwen
N000161-fn000377-26.1844-29.5144,N000161,DT,m,read,['3.33'],['53280'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-26.1844-29.5144.wav'],op de jaarlijkse trouwdag krijgt de vrouw vaak een bos bloemen
N000161-fn000377-260.4184-262.5463,N000161,DT,m,read,['2.127938'],['34046'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-260.4184-262.5463.wav'],het leven wordt steeds duurder
N000161-fn000377-262.5463-265.1205,N000161,DT,m,read,['2.574188'],['41188'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-262.5463-265.1205.wav'],de man van mijn zus fietst elke dag
N000161-fn000377-265.1205-267.9512,N000161,DT,m,read,['2.830688'],['45291'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-265.1205-267.9512.wav'],haar lieve kinderen krijgen leuke cadeautjes
N000161-fn000377-270.9667-271.9323,N000161,DT,m,read,['0.965625'],['15449'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-270.9667-271.9323.wav'],ik wou hal
N000161-fn000377-271.9323-273.6802,N000161,DT,m,read,['1.747875'],['27967'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-271.9323-273.6802.wav'],ik wou al om half drie hier zijn om
N000161-fn000377-273.6802-275.4563,N000161,DT,m,read,['1.776125'],['28417'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-273.6802-275.4563.wav'],alles in de etalage te zetten
N000161-fn000377-275.4563-277.8453,N000161,DT,m,read,['2.389'],['38224'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-275.4563-277.8453.wav'],de voetballer belooft zijn contractuele
N000161-fn000377-277.8453-279.6027,N000161,DT,m,read,['1.757375'],['28119'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-277.8453-279.6027.wav'],verplichtingen na te komen
N000161-fn000377-279.6027-282.3893,N000161,DT,m,read,['2.786625'],['44585'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-279.6027-282.3893.wav'],de juffrouw rust een middagje uit en doet een j dutje
N000161-fn000377-282.3893-284.6643,N000161,DT,m,read,['2.275'],['36400'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-282.3893-284.6643.wav'],de chauffeur tracht met wilde bewegingen de
N000161-fn000377-284.6643-286.4622,N000161,DT,m,read,['1.797875'],['28767'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-284.6643-286.4622.wav'],kuilen in de weg te omzeilen
N000161-fn000377-286.7852-289.6936,N000161,DT,m,read,['2.908437'],['46534'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-286.7852-289.6936.wav'],de huiseigenaar kwam aan de deur om de huur op te halen
N000161-fn000377-29.5144-32.4562,N000161,DT,m,read,['2.941813'],['47069'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-29.5144-32.4562.wav'],of gaat ze met haar man in een restaurant eten
N000161-fn000377-293.6813-295.5517,N000161,DT,m,read,['1.870375'],['29927'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-293.6813-295.5517.wav'],vitrage is een heel ouderwets en
N000161-fn000377-295.5517-297.3495,N000161,DT,m,read,['1.797812'],['28765'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-295.5517-297.3495.wav'],past niet bij modern interieur
N000161-fn000377-297.3495-299.2552,N000161,DT,m,read,['1.905687'],['30491'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-297.3495-299.2552.wav'],de nederlandse gulden is al
N000161-fn000377-299.2552-301.6174,N000161,DT,m,read,['2.362187'],['37795'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-299.2552-301.6174.wav'],lang even hard als de duitse mark
N000161-fn000377-301.6174-304.1904,N000161,DT,m,read,['2.573'],['41168'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-301.6174-304.1904.wav'],een beetj bekertje warme chocolademelk
N000161-fn000377-304.1904-305.3798,N000161,DT,m,read,['1.189438'],['19030'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-304.1904-305.3798.wav'],moet je wel lusten
N000161-fn000377-305.3798-307.7650,N000161,DT,m,read,['2.385187'],['38164'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-305.3798-307.7650.wav'],door jouw gezeur zijn we nu al een meer dan een uur
N000161-fn000377-307.7650-309.0511,N000161,DT,m,read,['1.286125'],['20577'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-307.7650-309.0511.wav'],te laat voor die afspraak
N000161-fn000377-309.6015-311.7506,N000161,DT,m,read,['2.149125'],['34385'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-309.6015-311.7506.wav'],met een flinke garage erbij moet je genoeg
N000161-fn000377-311.7506-312.8827,N000161,DT,m,read,['1.132063'],['18114'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-311.7506-312.8827.wav'],opbergruimte hebben
N000161-fn000377-316.9755-319.1984,N000161,DT,m,read,['2.222875'],['35566'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-316.9755-319.1984.wav'],een foutje van de stuurman heeft het schip doen
N000161-fn000377-319.1984-320.4108,N000161,DT,m,read,['1.212438'],['19398'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-319.1984-320.4108.wav'],kapseizen
N000161-fn000377-320.4108-321.5072,N000161,DT,m,read,['1.096375'],['17543'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-320.4108-321.5072.wav'],gelokt door een stukje
N000161-fn000377-321.5072-323.8391,N000161,DT,m,read,['2.331938'],['37310'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-321.5072-323.8391.wav'],kaas liep het muisje keurig in de val
N000161-fn000377-323.8391-325.7984,N000161,DT,m,read,['1.95925'],['31349'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-323.8391-325.7984.wav'],het ziet er naar uit dat het deze week
N000161-fn000377-325.7984-327.2988,N000161,DT,m,read,['1.500437'],['24006'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-325.7984-327.2988.wav'],bij ons opnieuw gaat regenen
N000161-fn000377-327.2988-329.5687,N000161,DT,m,read,['2.269875'],['36319'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-327.2988-329.5687.wav'],na die grote lekkage was s
N000161-fn000377-329.5687-332.1001,N000161,DT,m,read,['2.531437'],['40502'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-329.5687-332.1001.wav'],dure behang aan verhangi vervanging toe
N000161-fn000377-332.1001-334.3687,N000161,DT,m,read,['2.268563'],['36298'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-332.1001-334.3687.wav'],geduldig houd ik de deur voor je open
N000161-fn000377-338.5721-340.0178,N000161,DT,m,read,['1.445688'],['23131'],['dump/raw/nl_test_read_all_hires/data/format.6/N000161-fn000377-338.5721-340.0178.wav'],het ongeluk veroorzaakte
